query_song_id,query_audio_id,query_title,query_artist,recommended_song_id,recommended_audio_id,recommended_title,recommended_artist,rank,similarity,variant,reason
lyrics_full_02273,2275,When I Was Your Man,Bruno Mars,lyrics_full_00294,295,Just Take My Heart,Mr. Big,4,0.32680952548980713,neural_fusion_autoencoder,"neural_fusion_autoencoder similarity across audio, lyrics, and CBM concepts"
lyrics_full_02273,2275,When I Was Your Man,Bruno Mars,lyrics_full_03143,3145,Arcade,Duncan Laurence,5,0.32329320907592773,neural_fusion_autoencoder,"neural_fusion_autoencoder similarity across audio, lyrics, and CBM concepts"
lyrics_full_00372,374,When She Cries,Restless Heart,lyrics_full_00169,170,Cry for Help,Rick Astley,1,0.39494073390960693,neural_fusion_autoencoder,"neural_fusion_autoencoder similarity across audio, lyrics, and CBM concepts"
lyrics_full_00372,374,When She Cries,Restless Heart,lyrics_full_02623,2625,In the Night,The Weeknd,2,0.3868762254714966,neural_fusion_autoencoder,"neural_fusion_autoencoder similarity across audio, lyrics, and CBM concepts"
lyrics_full_00372,374,When She Cries,Restless Heart,lyrics_full_02340,2342,The A Team,Ed Sheeran,3,0.38666844367980957,neural_fusion_autoencoder,"neural_fusion_autoencoder similarity across audio, lyrics, and CBM concepts"
lyrics_full_00372,374,When She Cries,Restless Heart,lyrics_full_01644,1646,"Jesus, Take the Wheel",Carrie Underwood,4,0.37475597858428955,neural_fusion_autoencoder,"neural_fusion_autoencoder similarity across audio, lyrics, and CBM concepts"
lyrics_full_00372,374,When She Cries,Restless Heart,lyrics_full_00189,190,Disappear,INXS,5,0.3695075511932373,neural_fusion_autoencoder,"neural_fusion_autoencoder similarity across audio, lyrics, and CBM concepts"
lyrics_full_00810,812,When the Lights Go Out,Five,lyrics_full_00289,290,Would I Lie to You?,Charles & Eddie,1,0.44103872776031494,neural_fusion_autoencoder,"neural_fusion_autoencoder similarity across audio, lyrics, and CBM concepts"
lyrics_full_00810,812,When the Lights Go Out,Five,lyrics_full_01086,1088,U Remind Me,Usher,2,0.4398146867752075,neural_fusion_autoencoder,"neural_fusion_autoencoder similarity across audio, lyrics, and CBM concepts"
lyrics_full_00810,812,When the Lights Go Out,Five,lyrics_full_00998,1000,It's Gonna Be Me,NSYNC,3,0.41077345609664917,neural_fusion_autoencoder,"neural_fusion_autoencoder similarity across audio, lyrics, and CBM concepts"
lyrics_full_00810,812,When the Lights Go Out,Five,lyrics_full_00995,997,Get It On Tonite,Montell Jordan,4,0.3582897186279297,neural_fusion_autoencoder,"neural_fusion_autoencoder similarity across audio, lyrics, and CBM concepts"
lyrics_full_00810,812,When the Lights Go Out,Five,lyrics_full_02049,2051,There Goes My Baby,Usher,5,0.3567972183227539,neural_fusion_autoencoder,"neural_fusion_autoencoder similarity across audio, lyrics, and CBM concepts"
lyrics_full_02929,2931,When the Party's Over,Billie Eilish,lyrics_full_00448,450,Never Lie,Immature,1,0.468131959438324,neural_fusion_autoencoder,"neural_fusion_autoencoder similarity across audio, lyrics, and CBM concepts"
lyrics_full_02929,2931,When the Party's Over,Billie Eilish,lyrics_full_02797,2799,I Like Me Better,Lauv,2,0.41385650634765625,neural_fusion_autoencoder,"neural_fusion_autoencoder similarity across audio, lyrics, and CBM concepts"
lyrics_full_02929,2931,When the Party's Over,Billie Eilish,lyrics_full_03098,3100,You Broke Me First,Tate McRae,3,0.36507976055145264,neural_fusion_autoencoder,"neural_fusion_autoencoder similarity across audio, lyrics, and CBM concepts"
lyrics_full_02929,2931,When the Party's Over,Billie Eilish,lyrics_full_00614,616,Insensitive,Jann Arden,4,0.36327749490737915,neural_fusion_autoencoder,"neural_fusion_autoencoder similarity across audio, lyrics, and CBM concepts"
lyrics_full_02929,2931,When the Party's Over,Billie Eilish,lyrics_full_00590,592,Best Friend,Brandy,5,0.3568801283836365,neural_fusion_autoencoder,"neural_fusion_autoencoder similarity across audio, lyrics, and CBM concepts"
lyrics_full_01460,1462,When the Sun Goes Down,Kenny Chesney and Uncle Kracker,lyrics_full_00854,856,Because of You,98 Degrees,1,0.3995916247367859,neural_fusion_autoencoder,"neural_fusion_autoencoder similarity across audio, lyrics, and CBM concepts"
lyrics_full_01460,1462,When the Sun Goes Down,Kenny Chesney and Uncle Kracker,lyrics_full_02362,2364,Let Her Go,Passenger,2,0.3946905732154846,neural_fusion_autoencoder,"neural_fusion_autoencoder similarity across audio, lyrics, and CBM concepts"
lyrics_full_01460,1462,When the Sun Goes Down,Kenny Chesney and Uncle Kracker,lyrics_full_00728,730,Sunny Came Home,Shawn Colvin,3,0.3889843225479126,neural_fusion_autoencoder,"neural_fusion_autoencoder similarity across audio, lyrics, and CBM concepts"
lyrics_full_01460,1462,When the Sun Goes Down,Kenny Chesney and Uncle Kracker,lyrics_full_03022,3024,Sunday Best,Surfaces,4,0.3743728995323181,neural_fusion_autoencoder,"neural_fusion_autoencoder similarity across audio, lyrics, and CBM concepts"
lyrics_full_01460,1462,When the Sun Goes Down,Kenny Chesney and Uncle Kracker,lyrics_full_01159,1161,It's a Great Day to Be Alive,Travis Tritt,5,0.3718346357345581,neural_fusion_autoencoder,"neural_fusion_autoencoder similarity across audio, lyrics, and CBM concepts"
lyrics_full_02645,2647,When We Were Young,Adele,lyrics_full_00220,221,This Used to Be My Playground,Madonna,1,0.4390891194343567,neural_fusion_autoencoder,"neural_fusion_autoencoder similarity across audio, lyrics, and CBM concepts"
lyrics_full_02645,2647,When We Were Young,Adele,lyrics_full_01738,1740,Bed,J. Holiday,2,0.37213563919067383,neural_fusion_autoencoder,"neural_fusion_autoencoder similarity across audio, lyrics, and CBM concepts"
lyrics_full_02645,2647,When We Were Young,Adele,lyrics_full_00481,483,Everyday,Phil Collins,3,0.3525131940841675,neural_fusion_autoencoder,"neural_fusion_autoencoder similarity across audio, lyrics, and CBM concepts"
lyrics_full_02645,2647,When We Were Young,Adele,lyrics_full_00775,777,You're Still the One,Shania Twain,4,0.350430965423584,neural_fusion_autoencoder,"neural_fusion_autoencoder similarity across audio, lyrics, and CBM concepts"
lyrics_full_02645,2647,When We Were Young,Adele,lyrics_full_00604,606,Missing,Everything but the Girl,5,0.34815192222595215,neural_fusion_autoencoder,"neural_fusion_autoencoder similarity across audio, lyrics, and CBM concepts"
lyrics_full_00970,972,When You Believe,Whitney Houston and Mariah Carey,lyrics_full_00392,394,If I Ever Lose My Faith in You,Sting,1,0.42868471145629883,neural_fusion_autoencoder,"neural_fusion_autoencoder similarity across audio, lyrics, and CBM concepts"
lyrics_full_00970,972,When You Believe,Whitney Houston and Mariah Carey,lyrics_full_00174,175,Crazy,Seal,2,0.38472092151641846,neural_fusion_autoencoder,"neural_fusion_autoencoder similarity across audio, lyrics, and CBM concepts"
lyrics_full_00970,972,When You Believe,Whitney Houston and Mariah Carey,lyrics_full_00241,242,Make It Happen,Mariah Carey,3,0.3722243309020996,neural_fusion_autoencoder,"neural_fusion_autoencoder similarity across audio, lyrics, and CBM concepts"
lyrics_full_00970,972,When You Believe,Whitney Houston and Mariah Carey,lyrics_full_00167,168,Show Me the Way,Styx,4,0.3613603115081787,neural_fusion_autoencoder,"neural_fusion_autoencoder similarity across audio, lyrics, and CBM concepts"
lyrics_full_00970,972,When You Believe,Whitney Houston and Mariah Carey,lyrics_full_00177,178,Something to Believe In,Poison,5,0.33038854598999023,neural_fusion_autoencoder,"neural_fusion_autoencoder similarity across audio, lyrics, and CBM concepts"
lyrics_full_00746,748,When You Love a Woman,Journey,lyrics_full_02060,2062,American Honey,Lady Antebellum,1,0.4718019366264343,neural_fusion_autoencoder,"neural_fusion_autoencoder similarity across audio, lyrics, and CBM concepts"
lyrics_full_00746,748,When You Love a Woman,Journey,lyrics_full_01264,1266,Living and Living Well,George Strait,2,0.417172908782959,neural_fusion_autoencoder,"neural_fusion_autoencoder similarity across audio, lyrics, and CBM concepts"
lyrics_full_00746,748,When You Love a Woman,Journey,lyrics_full_00253,254,When a Man Loves a Woman,Michael Bolton,3,0.4125239849090576,neural_fusion_autoencoder,"neural_fusion_autoencoder similarity across audio, lyrics, and CBM concepts"
lyrics_full_00746,748,When You Love a Woman,Journey,lyrics_full_00091,92,Forever,Kiss,4,0.40943920612335205,neural_fusion_autoencoder,"neural_fusion_autoencoder similarity across audio, lyrics, and CBM concepts"
lyrics_full_00746,748,When You Love a Woman,Journey,lyrics_full_00400,402,The Power of Love,Celine Dion,5,0.4090508222579956,neural_fusion_autoencoder,"neural_fusion_autoencoder similarity across audio, lyrics, and CBM concepts"
lyrics_full_01660,1662,When You're Mad,Ne-Yo,lyrics_full_02502,2504,Jealous,Nick Jonas,1,0.4500209093093872,neural_fusion_autoencoder,"neural_fusion_autoencoder similarity across audio, lyrics, and CBM concepts"
lyrics_full_01660,1662,When You're Mad,Ne-Yo,lyrics_full_01908,1910,Mad,Ne-Yo,2,0.41233110427856445,neural_fusion_autoencoder,"neural_fusion_autoencoder similarity across audio, lyrics, and CBM concepts"
lyrics_full_01660,1662,When You're Mad,Ne-Yo,lyrics_full_02500,2502,Stitches,Shawn Mendes,3,0.3704026937484741,neural_fusion_autoencoder,"neural_fusion_autoencoder similarity across audio, lyrics, and CBM concepts"
lyrics_full_01660,1662,When You're Mad,Ne-Yo,lyrics_full_00608,610,Sittin' Up in My Room,Brandy,4,0.33341169357299805,neural_fusion_autoencoder,"neural_fusion_autoencoder similarity across audio, lyrics, and CBM concepts"
lyrics_full_01660,1662,When You're Mad,Ne-Yo,lyrics_full_02958,2960,All to Myself,Dan + Shay,5,0.32726478576660156,neural_fusion_autoencoder,"neural_fusion_autoencoder similarity across audio, lyrics, and CBM concepts"
lyrics_full_00136,137,Where Does My Heart Beat Now,Celine Dion,lyrics_full_00832,834,Looking Through Your Eyes,LeAnn Rimes,1,0.4317525029182434,neural_fusion_autoencoder,"neural_fusion_autoencoder similarity across audio, lyrics, and CBM concepts"
lyrics_full_00136,137,Where Does My Heart Beat Now,Celine Dion,lyrics_full_00481,483,Everyday,Phil Collins,2,0.424354612827301,neural_fusion_autoencoder,"neural_fusion_autoencoder similarity across audio, lyrics, and CBM concepts"
lyrics_full_00136,137,Where Does My Heart Beat Now,Celine Dion,lyrics_full_00294,295,Just Take My Heart,Mr. Big,3,0.4190647602081299,neural_fusion_autoencoder,"neural_fusion_autoencoder similarity across audio, lyrics, and CBM concepts"
lyrics_full_00136,137,Where Does My Heart Beat Now,Celine Dion,lyrics_full_00414,416,Can You Feel the Love Tonight,Elton John,4,0.3998398780822754,neural_fusion_autoencoder,"neural_fusion_autoencoder similarity across audio, lyrics, and CBM concepts"
lyrics_full_00136,137,Where Does My Heart Beat Now,Celine Dion,lyrics_full_00274,275,Rhythm Is a Dancer,Snap!,5,0.39861392974853516,neural_fusion_autoencoder,"neural_fusion_autoencoder similarity across audio, lyrics, and CBM concepts"
lyrics_full_00618,620,Where Do You Go,No Mercy,lyrics_full_00818,820,Kiss the Rain,Billie Myers,1,0.45906829833984375,neural_fusion_autoencoder,"neural_fusion_autoencoder similarity across audio, lyrics, and CBM concepts"
lyrics_full_00618,620,Where Do You Go,No Mercy,lyrics_full_00620,622,Counting Blue Cars,Dishwalla,2,0.35901308059692383,neural_fusion_autoencoder,"neural_fusion_autoencoder similarity across audio, lyrics, and CBM concepts"
lyrics_full_00618,620,Where Do You Go,No Mercy,lyrics_full_02984,2986,"10,000 Hours",Dan + Shay and Justin Bieber,3,0.3493272066116333,neural_fusion_autoencoder,"neural_fusion_autoencoder similarity across audio, lyrics, and CBM concepts"
lyrics_full_00618,620,Where Do You Go,No Mercy,lyrics_full_02935,2937,Bury a Friend,Billie Eilish,4,0.3476262092590332,neural_fusion_autoencoder,"neural_fusion_autoencoder similarity across audio, lyrics, and CBM concepts"
lyrics_full_00618,620,Where Do You Go,No Mercy,lyrics_full_02497,2499,What Do You Mean?,Justin Bieber,5,0.34624695777893066,neural_fusion_autoencoder,"neural_fusion_autoencoder similarity across audio, lyrics, and CBM concepts"
lyrics_full_00727,729,Where Have All the Cowboys Gone?,Paula Cole,lyrics_full_03220,3222,AA,Walker Hayes,1,0.4562211036682129,neural_fusion_autoencoder,"neural_fusion_autoencoder similarity across audio, lyrics, and CBM concepts"
lyrics_full_00727,729,Where Have All the Cowboys Gone?,Paula Cole,lyrics_full_03141,3143,What's Your Country Song,Thomas Rhett,2,0.4257547855377197,neural_fusion_autoencoder,"neural_fusion_autoencoder similarity across audio, lyrics, and CBM concepts"
lyrics_full_00727,729,Where Have All the Cowboys Gone?,Paula Cole,lyrics_full_00239,240,Tennessee,Arrested Development,3,0.3816477060317993,neural_fusion_autoencoder,"neural_fusion_autoencoder similarity across audio, lyrics, and CBM concepts"
lyrics_full_00727,729,Where Have All the Cowboys Gone?,Paula Cole,lyrics_full_01468,1470,Redneck Woman,Gretchen Wilson,4,0.3806788921356201,neural_fusion_autoencoder,"neural_fusion_autoencoder similarity across audio, lyrics, and CBM concepts"
lyrics_full_00727,729,Where Have All the Cowboys Gone?,Paula Cole,lyrics_full_00144,145,This House,Tracie Spencer,5,0.3689776659011841,neural_fusion_autoencoder,"neural_fusion_autoencoder similarity across audio, lyrics, and CBM concepts"
lyrics_full_02186,2188,Where Have You Been,Rihanna,lyrics_full_00116,117,"Right Here, Right Now",Jesus Jones,1,0.4453105330467224,neural_fusion_autoencoder,"neural_fusion_autoencoder similarity across audio, lyrics, and CBM concepts"
lyrics_full_02186,2188,Where Have You Been,Rihanna,lyrics_full_01880,1882,Use Somebody,Kings of Leon,2,0.4093170166015625,neural_fusion_autoencoder,"neural_fusion_autoencoder similarity across audio, lyrics, and CBM concepts"
lyrics_full_02186,2188,Where Have You Been,Rihanna,lyrics_full_00759,761,Gotham City,R. Kelly,3,0.40803325176239014,neural_fusion_autoencoder,"neural_fusion_autoencoder similarity across audio, lyrics, and CBM concepts"
lyrics_full_02186,2188,Where Have You Been,Rihanna,lyrics_full_03516,3518,Who,Jimin,4,0.38711023330688477,neural_fusion_autoencoder,"neural_fusion_autoencoder similarity across audio, lyrics, and CBM concepts"
lyrics_full_02186,2188,Where Have You Been,Rihanna,lyrics_full_02562,2564,How Deep Is Your Love,Calvin Harris and Disciples,5,0.37306779623031616,neural_fusion_autoencoder,"neural_fusion_autoencoder similarity across audio, lyrics, and CBM concepts"
lyrics_full_01297,1299,Where Is the Love?,Black Eyed Peas,lyrics_full_01414,1416,Jesus Walks,Kanye West,1,0.4286912679672241,neural_fusion_autoencoder,"neural_fusion_autoencoder similarity across audio, lyrics, and CBM concepts"
lyrics_full_01297,1299,Where Is the Love?,Black Eyed Peas,lyrics_full_02127,2129,What the Hell,Avril Lavigne,2,0.3756077289581299,neural_fusion_autoencoder,"neural_fusion_autoencoder similarity across audio, lyrics, and CBM concepts"
lyrics_full_01297,1299,Where Is the Love?,Black Eyed Peas,lyrics_full_01218,1220,Cleanin' Out My Closet,Eminem,3,0.37394535541534424,neural_fusion_autoencoder,"neural_fusion_autoencoder similarity across audio, lyrics, and CBM concepts"
lyrics_full_01297,1299,Where Is the Love?,Black Eyed Peas,lyrics_full_01908,1910,Mad,Ne-Yo,4,0.3544304370880127,neural_fusion_autoencoder,"neural_fusion_autoencoder similarity across audio, lyrics, and CBM concepts"
lyrics_full_01297,1299,Where Is the Love?,Black Eyed Peas,lyrics_full_01351,1353,Thugz Mansion,2Pac,5,0.3484163284301758,neural_fusion_autoencoder,"neural_fusion_autoencoder similarity across audio, lyrics, and CBM concepts"
lyrics_full_03446,3448,Where It Ends,Bailey Zimmerman,lyrics_full_01399,1401,The First Cut Is the Deepest,Sheryl Crow,1,0.39038407802581787,neural_fusion_autoencoder,"neural_fusion_autoencoder similarity across audio, lyrics, and CBM concepts"
lyrics_full_03446,3448,Where It Ends,Bailey Zimmerman,lyrics_full_03421,3423,Die with a Smile,Lady Gaga and Bruno Mars,2,0.3706473708152771,neural_fusion_autoencoder,"neural_fusion_autoencoder similarity across audio, lyrics, and CBM concepts"
lyrics_full_03446,3448,Where It Ends,Bailey Zimmerman,lyrics_full_02297,2299,Started from the Bottom,Drake,3,0.36617934703826904,neural_fusion_autoencoder,"neural_fusion_autoencoder similarity across audio, lyrics, and CBM concepts"
lyrics_full_03446,3448,Where It Ends,Bailey Zimmerman,lyrics_full_03317,3319,Heart Like a Truck,Lainey Wilson,4,0.3657749891281128,neural_fusion_autoencoder,"neural_fusion_autoencoder similarity across audio, lyrics, and CBM concepts"
lyrics_full_03446,3448,Where It Ends,Bailey Zimmerman,lyrics_full_03076,3078,Bad Habits,Ed Sheeran,5,0.35852545499801636,neural_fusion_autoencoder,"neural_fusion_autoencoder similarity across audio, lyrics, and CBM concepts"
lyrics_full_01052,1054,Where I Wanna Be,Donell Jones,lyrics_full_01688,1690,What Goes Around... Comes Around,Justin Timberlake,1,0.37164318561553955,neural_fusion_autoencoder,"neural_fusion_autoencoder similarity across audio, lyrics, and CBM concepts"
lyrics_full_01052,1054,Where I Wanna Be,Donell Jones,lyrics_full_00596,598,Nobody Knows,The Tony Rich Project,2,0.3652132749557495,neural_fusion_autoencoder,"neural_fusion_autoencoder similarity across audio, lyrics, and CBM concepts"
lyrics_full_01052,1054,Where I Wanna Be,Donell Jones,lyrics_full_00200,201,End of the Road,Boyz II Men,3,0.3620074987411499,neural_fusion_autoencoder,"neural_fusion_autoencoder similarity across audio, lyrics, and CBM concepts"
lyrics_full_01052,1054,Where I Wanna Be,Donell Jones,lyrics_full_02372,2374,Rude,Magic!,4,0.3558078408241272,neural_fusion_autoencoder,"neural_fusion_autoencoder similarity across audio, lyrics, and CBM concepts"
lyrics_full_01052,1054,Where I Wanna Be,Donell Jones,lyrics_full_01048,1050,From the Bottom of My Broken Heart,Britney Spears,5,0.3458995819091797,neural_fusion_autoencoder,"neural_fusion_autoencoder similarity across audio, lyrics, and CBM concepts"
lyrics_full_00882,884,Where My Girls At?,702,lyrics_full_01585,1587,SOS,Rihanna,1,0.4458245635032654,neural_fusion_autoencoder,"neural_fusion_autoencoder similarity across audio, lyrics, and CBM concepts"
lyrics_full_00882,884,Where My Girls At?,702,lyrics_full_01734,1736,Like a Boy,Ciara,2,0.41762447357177734,neural_fusion_autoencoder,"neural_fusion_autoencoder similarity across audio, lyrics, and CBM concepts"
lyrics_full_00882,884,Where My Girls At?,702,lyrics_full_02770,2772,The Middle,"Zedd, Maren Morris and Grey",3,0.38784515857696533,neural_fusion_autoencoder,"neural_fusion_autoencoder similarity across audio, lyrics, and CBM concepts"
lyrics_full_00882,884,Where My Girls At?,702,lyrics_full_02875,2877,Truth Hurts,Lizzo,4,0.3528919219970703,neural_fusion_autoencoder,"neural_fusion_autoencoder similarity across audio, lyrics, and CBM concepts"
lyrics_full_00882,884,Where My Girls At?,702,lyrics_full_00853,855,Spice Up Your Life,Spice Girls,5,0.35267651081085205,neural_fusion_autoencoder,"neural_fusion_autoencoder similarity across audio, lyrics, and CBM concepts"
lyrics_full_03331,3333,Where She Goes,Bad Bunny,lyrics_full_03089,3091,Dakiti,Bad Bunny and Jhay Cortez,1,0.5769394636154175,neural_fusion_autoencoder,"neural_fusion_autoencoder similarity across audio, lyrics, and CBM concepts"
lyrics_full_03331,3333,Where She Goes,Bad Bunny,lyrics_full_03204,3206,Moscow Mule,Bad Bunny,2,0.5689074993133545,neural_fusion_autoencoder,"neural_fusion_autoencoder similarity across audio, lyrics, and CBM concepts"
lyrics_full_03331,3333,Where She Goes,Bad Bunny,lyrics_full_03228,3230,Efecto,Bad Bunny,3,0.5266217589378357,neural_fusion_autoencoder,"neural_fusion_autoencoder similarity across audio, lyrics, and CBM concepts"
lyrics_full_03331,3333,Where She Goes,Bad Bunny,lyrics_full_03411,3413,Gata Only,FloyyMenor and Cris MJ,4,0.5216423273086548,neural_fusion_autoencoder,"neural_fusion_autoencoder similarity across audio, lyrics, and CBM concepts"
lyrics_full_03331,3333,Where She Goes,Bad Bunny,lyrics_full_03559,3561,Loco,Netón Vega,5,0.5056793093681335,neural_fusion_autoencoder,"neural_fusion_autoencoder similarity across audio, lyrics, and CBM concepts"
lyrics_full_01087,1089,Where the Party At,Jagged Edge with Nelly,lyrics_full_00135,136,Here We Go,C+C Music Factory,1,0.4692707061767578,neural_fusion_autoencoder,"neural_fusion_autoencoder similarity across audio, lyrics, and CBM concepts"
lyrics_full_01087,1089,Where the Party At,Jagged Edge with Nelly,lyrics_full_02082,2084,Raise Your Glass,Pink,2,0.387925386428833,neural_fusion_autoencoder,"neural_fusion_autoencoder similarity across audio, lyrics, and CBM concepts"
lyrics_full_01087,1089,Where the Party At,Jagged Edge with Nelly,lyrics_full_02332,2334,Berzerk,Eminem,3,0.3860304355621338,neural_fusion_autoencoder,"neural_fusion_autoencoder similarity across audio, lyrics, and CBM concepts"
lyrics_full_01087,1089,Where the Party At,Jagged Edge with Nelly,lyrics_full_01695,1697,U + Ur Hand,Pink,4,0.36411964893341064,neural_fusion_autoencoder,"neural_fusion_autoencoder similarity across audio, lyrics, and CBM concepts"
lyrics_full_01087,1089,Where the Party At,Jagged Edge with Nelly,lyrics_full_00984,986,"Jumpin', Jumpin'",Destiny's Child,5,0.35146021842956543,neural_fusion_autoencoder,"neural_fusion_autoencoder similarity across audio, lyrics, and CBM concepts"
lyrics_full_03429,3431,Where the Wild Things Are,Luke Combs,lyrics_full_00485,487,Indian Outlaw,Tim McGraw,1,0.43331587314605713,neural_fusion_autoencoder,"neural_fusion_autoencoder similarity across audio, lyrics, and CBM concepts"
lyrics_full_03429,3431,Where the Wild Things Are,Luke Combs,lyrics_full_00076,77,Just Like Jesse James,Cher,2,0.41850829124450684,neural_fusion_autoencoder,"neural_fusion_autoencoder similarity across audio, lyrics, and CBM concepts"
lyrics_full_03429,3431,Where the Wild Things Are,Luke Combs,lyrics_full_02069,2071,Firework,Katy Perry,3,0.3894495368003845,neural_fusion_autoencoder,"neural_fusion_autoencoder similarity across audio, lyrics, and CBM concepts"
lyrics_full_03429,3431,Where the Wild Things Are,Luke Combs,lyrics_full_01051,1053,The Best Day,George Strait,4,0.383789598941803,neural_fusion_autoencoder,"neural_fusion_autoencoder similarity across audio, lyrics, and CBM concepts"
lyrics_full_03429,3431,Where the Wild Things Are,Luke Combs,lyrics_full_00411,413,Wild Night,John Mellencamp with Meshell Ndegeocello,5,0.3703744411468506,neural_fusion_autoencoder,"neural_fusion_autoencoder similarity across audio, lyrics, and CBM concepts"
lyrics_full_01176,1178,Wherever You Will Go,The Calling,lyrics_full_00009,10,Blaze of Glory,Jon Bon Jovi,1,0.40182965993881226,neural_fusion_autoencoder,"neural_fusion_autoencoder similarity across audio, lyrics, and CBM concepts"
lyrics_full_01176,1178,Wherever You Will Go,The Calling,lyrics_full_00396,398,Two Steps Behind,Def Leppard,2,0.3970717787742615,neural_fusion_autoencoder,"neural_fusion_autoencoder similarity across audio, lyrics, and CBM concepts"
lyrics_full_01176,1178,Wherever You Will Go,The Calling,lyrics_full_01198,1200,One Last Breath,Creed,3,0.34970176219940186,neural_fusion_autoencoder,"neural_fusion_autoencoder similarity across audio, lyrics, and CBM concepts"
lyrics_full_01176,1178,Wherever You Will Go,The Calling,lyrics_full_02493,2495,Style,Taylor Swift,4,0.33453285694122314,neural_fusion_autoencoder,"neural_fusion_autoencoder similarity across audio, lyrics, and CBM concepts"
lyrics_full_01176,1178,Wherever You Will Go,The Calling,lyrics_full_03443,3445,Burn It Down,Parker McCollum,5,0.331997275352478,neural_fusion_autoencoder,"neural_fusion_autoencoder similarity across audio, lyrics, and CBM concepts"
lyrics_full_00082,83,Whip Appeal,Babyface,lyrics_full_01302,1304,How You Gonna Act Like That,Tyrese,1,0.47189033031463623,neural_fusion_autoencoder,"neural_fusion_autoencoder similarity across audio, lyrics, and CBM concepts"
lyrics_full_00082,83,Whip Appeal,Babyface,lyrics_full_00828,830,We're Not Making Love No More,Dru Hill,2,0.4167821407318115,neural_fusion_autoencoder,"neural_fusion_autoencoder similarity across audio, lyrics, and CBM concepts"
lyrics_full_00082,83,Whip Appeal,Babyface,lyrics_full_00507,509,Water Runs Dry,Boyz II Men,3,0.41546857357025146,neural_fusion_autoencoder,"neural_fusion_autoencoder similarity across audio, lyrics, and CBM concepts"
lyrics_full_00082,83,Whip Appeal,Babyface,lyrics_full_03551,3553,Free,Ejae and Andrew Choi,4,0.4012305736541748,neural_fusion_autoencoder,"neural_fusion_autoencoder similarity across audio, lyrics, and CBM concepts"
lyrics_full_00082,83,Whip Appeal,Babyface,lyrics_full_02810,2812,Stir Fry,Migos,5,0.3785632848739624,neural_fusion_autoencoder,"neural_fusion_autoencoder similarity across audio, lyrics, and CBM concepts"
lyrics_full_02914,2916,Whiskey Glasses,Morgan Wallen,lyrics_full_03528,3530,Happen to Me,Russell Dickerson,1,0.4947364926338196,neural_fusion_autoencoder,"neural_fusion_autoencoder similarity across audio, lyrics, and CBM concepts"
lyrics_full_02914,2916,Whiskey Glasses,Morgan Wallen,lyrics_full_03260,3262,Last Night,Morgan Wallen,2,0.4939519166946411,neural_fusion_autoencoder,"neural_fusion_autoencoder similarity across audio, lyrics, and CBM concepts"
lyrics_full_02914,2916,Whiskey Glasses,Morgan Wallen,lyrics_full_03344,3346,Handle on You,Parker McCollum,3,0.48192036151885986,neural_fusion_autoencoder,"neural_fusion_autoencoder similarity across audio, lyrics, and CBM concepts"
lyrics_full_02914,2916,Whiskey Glasses,Morgan Wallen,lyrics_full_01968,1970,Need You Now,Lady Antebellum,4,0.4774928092956543,neural_fusion_autoencoder,"neural_fusion_autoencoder similarity across audio, lyrics, and CBM concepts"
lyrics_full_02914,2916,Whiskey Glasses,Morgan Wallen,lyrics_full_02794,2796,Tequila,Dan + Shay,5,0.4754725694656372,neural_fusion_autoencoder,"neural_fusion_autoencoder similarity across audio, lyrics, and CBM concepts"
lyrics_full_02182,2184,Whistle,Flo Rida,lyrics_full_02486,2488,Lips Are Movin,Meghan Trainor,1,0.47746968269348145,neural_fusion_autoencoder,"neural_fusion_autoencoder similarity across audio, lyrics, and CBM concepts"
lyrics_full_02182,2184,Whistle,Flo Rida,lyrics_full_01612,1614,Laffy Taffy,D4L,2,0.3723689317703247,neural_fusion_autoencoder,"neural_fusion_autoencoder similarity across audio, lyrics, and CBM concepts"
lyrics_full_02182,2184,Whistle,Flo Rida,lyrics_full_00385,387,Faithful,Go West,3,0.3589751720428467,neural_fusion_autoencoder,"neural_fusion_autoencoder similarity across audio, lyrics, and CBM concepts"
lyrics_full_02182,2184,Whistle,Flo Rida,lyrics_full_01429,1431,Lose My Breath,Destiny's Child,4,0.3534892797470093,neural_fusion_autoencoder,"neural_fusion_autoencoder similarity across audio, lyrics, and CBM concepts"
lyrics_full_02182,2184,Whistle,Flo Rida,lyrics_full_01438,1440,Headsprung,LL Cool J,5,0.3460887670516968,neural_fusion_autoencoder,"neural_fusion_autoencoder similarity across audio, lyrics, and CBM concepts"
lyrics_full_01407,1409,White Flag,Dido,lyrics_full_01683,1685,It's Not Over,Daughtry,1,0.41958189010620117,neural_fusion_autoencoder,"neural_fusion_autoencoder similarity across audio, lyrics, and CBM concepts"
lyrics_full_01407,1409,White Flag,Dido,lyrics_full_00999,1001,That's the Way It Is,Celine Dion,2,0.38329142332077026,neural_fusion_autoencoder,"neural_fusion_autoencoder similarity across audio, lyrics, and CBM concepts"
lyrics_full_01407,1409,White Flag,Dido,lyrics_full_01445,1447,Breakaway,Kelly Clarkson,3,0.36130017042160034,neural_fusion_autoencoder,"neural_fusion_autoencoder similarity across audio, lyrics, and CBM concepts"
lyrics_full_01407,1409,White Flag,Dido,lyrics_full_00086,87,We Can't Go Wrong,The Cover Girls,4,0.3405989408493042,neural_fusion_autoencoder,"neural_fusion_autoencoder similarity across audio, lyrics, and CBM concepts"
